[0, 'ENSMUSG00000102693.1']
[15974, 'ENSMUSG00000061898.10']
[15975, 'ENSMUSG00000029586.9']
[15976, 'ENSMUSG00000039296.15']
[15977, 'ENSMUSG00000089879.1']
[15978, 'ENSMUSG00000029587.16']
[15979, 'ENSMUSG00000046658.16']
[15980, 'ENSMUSG00000105345.1']
[15981, 'ENSMUSG00000093910.2']
[15982, 'ENSMUSG00000039244.10']
[15983, 'ENSMUSG00000105609.1']
[15984, 'ENSMUSG00000001844.10']
[15985, 'ENSMUSG00000089889.2']
[15986, 'ENSMUSG00000104875.1']
[15987, 'ENSMUSG00000010825.17']
[15988, 'ENSMUSG00000093720.1']
[15989, 'ENSMUSG00000106198.1']
[15990, 'ENSMUSG00000105594.1']
[15991, 'ENSMUSG00000045345.6']
[15992, 'ENSMUSG00000079111.3']
[15993, 'ENSMUSG00000105206.1']
[15994, 'ENSMUSG00000106068.1']
[15995, 'ENSMUSG00000039206.13']
[15996, 'ENSMUSG00000001847.14']
[15997, 'ENSMUSG00000105198.1']
[15998, 'ENSMUSG00000118332.1']
[15999, 'ENSMUSG00000083012.9']
[16000, 'ENSMUSG00000018001.18']
[16001, 'ENSMUSG00000051306.7']
[16002, 'ENSMUSG00000097287.3']
[16003, 'ENSMUSG00000104708.1']
[16004, 'ENSMUSG00000029613.15']
[16005, 'ENSMUSG00000029607.14']
[16006, 'ENSMUSG00000029610.13']
[16007, 'ENSMUSG00000079109.11']
[16008, 'ENSMUSG00000091351.1']
[16009, 'ENSMUSG00000104633.1']
[16010, 'ENSMUSG00000075569.10']
[16011, 'ENSMUSG00000029617.10']
[16012, 'ENSMUSG00000093856.1']
[16013, 'ENSMUSG00000029618.13']
[16014, 'ENSMUSG00000105150.1']
[16015, 'ENSMUSG00000038970.7']
[16016, 'ENSMUSG00000098039.1']
[16017, 'ENSMUSG00000052271.7']
[16018, 'ENSMUSG00000066621.12']
[16019, 'ENSMUSG00000104662.1']
[16020, 'ENSMUSG00000087484.1']
[16021, 'ENSMUSG00000047843.16']
[16022, 'ENSMUSG00000038859.7']
[16023, 'ENSMUSG00000086894.2']
[16024, 'ENSMUSG00000104600.4']
[16025, 'ENSMUSG00000083574.1']
[16026, 'ENSMUSG00000059991.7']
[16027, 'ENSMUSG00000082524.3']
[16028, 'ENSMUSG00000043388.8']
[16029, 'ENSMUSG00000045482.16']
[16030, 'ENSMUSG00000088685.1']
[16031, 'ENSMUSG00000038780.14']
[16032, 'ENSMUSG00000098822.1']
[16033, 'ENSMUSG00000038770.17']
[16034, 'ENSMUSG00000105177.1']
[16035, 'ENSMUSG00000061707.5']
[16036, 'ENSMUSG00000106393.1']
[16037, 'ENSMUSG00000105024.1']
[16038, 'ENSMUSG00000029620.4']
[16039, 'ENSMUSG00000118480.1']
[16040, 'ENSMUSG00000029621.14']
[16041, 'ENSMUSG00000029622.16']
[16042, 'ENSMUSG00000029623.14']
[16043, 'ENSMUSG00000038722.17']
[16044, 'ENSMUSG00000029624.10']
[16045, 'ENSMUSG00000029625.16']
[16046, 'ENSMUSG00000038690.15']
[16047, 'ENSMUSG00000029627.12']
[16048, 'ENSMUSG00000055991.15']
[16049, 'ENSMUSG00000007812.16']
[16050, 'ENSMUSG00000106188.1']
[16051, 'ENSMUSG00000070420.4']
[16052, 'ENSMUSG00000104682.1']
[16053, 'ENSMUSG00000070419.11']
[16054, 'ENSMUSG00000104644.1']
[16055, 'ENSMUSG00000105764.1']
[16056, 'ENSMUSG00000038656.5']
[16057, 'ENSMUSG00000105270.1']
[16058, 'ENSMUSG00000075552.4']
[16059, 'ENSMUSG00000106033.1']
[16060, 'ENSMUSG00000105474.1']
[16061, 'ENSMUSG00000106040.1']
[16062, 'ENSMUSG00000075551.4']
[16063, 'ENSMUSG00000105661.1']
[16064, 'ENSMUSG00000054417.5']
[16065, 'ENSMUSG00000106473.1']
[16066, 'ENSMUSG00000056035.8']
[16067, 'ENSMUSG00000105405.1']
[16068, 'ENSMUSG00000104805.1']
[16069, 'ENSMUSG00000105394.1']
[16070, 'ENSMUSG00000029630.15']
[16071, 'ENSMUSG00000104895.1']
[16072, 'ENSMUSG00000104636.1']
[16073, 'ENSMUSG00000105390.1']
[16074, 'ENSMUSG00000061292.10']
[16075, 'ENSMUSG00000104752.1']
[16076, 'ENSMUSG00000096798.1']
[16077, 'ENSMUSG00000095040.2']
[16078, 'ENSMUSG00000106547.1']
[16079, 'ENSMUSG00000105542.1']
[16080, 'ENSMUSG00000105636.1']
[16081, 'ENSMUSG00000029634.15']
[16082, 'ENSMUSG00000029635.15']
[16083, 'ENSMUSG00000080957.1']
[16084, 'ENSMUSG00000029636.11']
[16085, 'ENSMUSG00000096344.2']
[16086, 'ENSMUSG00000096527.5']
[16087, 'ENSMUSG00000079093.2']
[16088, 'ENSMUSG00000041505.15']
[16089, 'ENSMUSG00000079091.1']
[16090, 'ENSMUSG00000096664.7']
[16091, 'ENSMUSG00000095557.7']
[16092, 'ENSMUSG00000094090.2']
[16093, 'ENSMUSG00000041468.7']
[16094, 'ENSMUSG00000105907.1']
[16095, 'ENSMUSG00000106020.1']
[16096, 'ENSMUSG00000029640.17']
[16097, 'ENSMUSG00000104845.1']
[16098, 'ENSMUSG00000041453.12']
[16099, 'ENSMUSG00000077185.1']
[16100, 'ENSMUSG00000077564.1']
[16101, 'ENSMUSG00000029641.8']
[16102, 'ENSMUSG00000016503.18']
[16103, 'ENSMUSG00000016510.11']
[16104, 'ENSMUSG00000016520.7']
[16105, 'ENSMUSG00000029642.11']
[16106, 'ENSMUSG00000083988.1']
[16107, 'ENSMUSG00000053129.5']
[16108, 'ENSMUSG00000077735.1']
[16109, 'ENSMUSG00000092570.7']
[16110, 'ENSMUSG00000029644.7']
[16111, 'ENSMUSG00000098053.1']
[16112, 'ENSMUSG00000098687.1']
[16113, 'ENSMUSG00000029646.3']
[16114, 'ENSMUSG00000075543.4']
[16115, 'ENSMUSG00000106939.1']
[16116, 'ENSMUSG00000042817.15']
[16117, 'ENSMUSG00000097228.1']
[16118, 'ENSMUSG00000057157.3']
[16119, 'ENSMUSG00000107037.1']
[16120, 'ENSMUSG00000106820.1']
[16121, 'ENSMUSG00000107336.1']
[16122, 'ENSMUSG00000106891.1']
[16123, 'ENSMUSG00000029647.15']
[16124, 'ENSMUSG00000107085.1']
[16125, 'ENSMUSG00000029648.13']
[16126, 'ENSMUSG00000106845.1']
[16127, 'ENSMUSG00000107065.1']
[16128, 'ENSMUSG00000029649.10']
[16129, 'ENSMUSG00000107079.1']
[16130, 'ENSMUSG00000029650.10']
[16131, 'ENSMUSG00000085565.1']
[16132, 'ENSMUSG00000029651.16']
[16133, 'ENSMUSG00000066554.6']
[16134, 'ENSMUSG00000107033.1']
[16135, 'ENSMUSG00000041313.14']
[16136, 'ENSMUSG00000106956.1']
[16137, 'ENSMUSG00000001687.15']
[16138, 'ENSMUSG00000106899.1']
[16139, 'ENSMUSG00000107098.1']
[16140, 'ENSMUSG00000106733.1']
[16141, 'ENSMUSG00000086494.1']
[16142, 'ENSMUSG00000084513.1']
[16143, 'ENSMUSG00000085740.1']
[16144, 'ENSMUSG00000087647.2']
[16145, 'ENSMUSG00000041298.15']
[16146, 'ENSMUSG00000106892.1']
[16147, 'ENSMUSG00000106810.1']
[16148, 'ENSMUSG00000085639.1']
[16149, 'ENSMUSG00000085237.2']
[16150, 'ENSMUSG00000079069.1']
[16151, 'ENSMUSG00000108207.2']
[16152, 'ENSMUSG00000087272.1']
[16153, 'ENSMUSG00000106951.1']
[16154, 'ENSMUSG00000085971.4']
[16155, 'ENSMUSG00000086610.1']
[16156, 'ENSMUSG00000066551.12']
[16157, 'ENSMUSG00000097191.2']
[16158, 'ENSMUSG00000107133.1']
[16159, 'ENSMUSG00000107388.1']
[16160, 'ENSMUSG00000092764.1']
[16161, 'ENSMUSG00000024437.6']
[16162, 'ENSMUSG00000107313.1']
[16163, 'ENSMUSG00000041264.16']
[16164, 'ENSMUSG00000100783.1']
[16165, 'ENSMUSG00000100465.1']
[16166, 'ENSMUSG00000105790.1']
[16167, 'ENSMUSG00000092674.2']
[16168, 'ENSMUSG00000060063.9']
[16169, 'ENSMUSG00000064704.1']
[16170, 'ENSMUSG00000107317.1']
[16171, 'ENSMUSG00000107271.3']
[16172, 'ENSMUSG00000107314.1']
[16173, 'ENSMUSG00000107152.1']
[16174, 'ENSMUSG00000029659.16']
[16175, 'ENSMUSG00000106750.1']
[16176, 'ENSMUSG00000106777.1']
[16177, 'ENSMUSG00000029660.10']
[16178, 'ENSMUSG00000107164.1']
[16179, 'ENSMUSG00000107132.1']
[16180, 'ENSMUSG00000106879.1']
[16181, 'ENSMUSG00000029658.17']
[16182, 'ENSMUSG00000029657.15']
[16183, 'ENSMUSG00000106674.1']
[16184, 'ENSMUSG00000080002.2']
[16185, 'ENSMUSG00000051950.10']
[16186, 'ENSMUSG00000106740.1']
[16187, 'ENSMUSG00000107214.3']
[16188, 'ENSMUSG00000107279.1']
[16189, 'ENSMUSG00000107093.1']
[16190, 'ENSMUSG00000107112.1']
[16191, 'ENSMUSG00000107056.1']
[16192, 'ENSMUSG00000053368.13']
[16193, 'ENSMUSG00000107360.1']
[16194, 'ENSMUSG00000107384.1']
[16195, 'ENSMUSG00000056602.12']
[16196, 'ENSMUSG00000107082.1']
[16197, 'ENSMUSG00000106719.1']
[16198, 'ENSMUSG00000118543.1']
[16199, 'ENSMUSG00000107262.1']
[16200, 'ENSMUSG00000106738.1']
[16201, 'ENSMUSG00000056586.8']
[16202, 'ENSMUSG00000082104.1']
[16203, 'ENSMUSG00000041147.10']
[16204, 'ENSMUSG00000095531.1']
[16205, 'ENSMUSG00000088482.1']
[16206, 'ENSMUSG00000106764.1']
[16207, 'ENSMUSG00000107178.1']
[16208, 'ENSMUSG00000106980.1']
[16209, 'ENSMUSG00000041132.11']
[16210, 'ENSMUSG00000106927.1']
[16211, 'ENSMUSG00000107096.3']
[16212, 'ENSMUSG00000029655.17']
[16213, 'ENSMUSG00000034021.15']
[16214, 'ENSMUSG00000084717.1']
[16215, 'ENSMUSG00000077592.1']
[16216, 'ENSMUSG00000107048.1']
[16217, 'ENSMUSG00000106692.1']
[16218, 'ENSMUSG00000107047.1']
[16219, 'ENSMUSG00000058488.7']
[16220, 'ENSMUSG00000106963.1']
[16221, 'ENSMUSG00000016128.14']
[16222, 'ENSMUSG00000107011.1']
[16223, 'ENSMUSG00000107387.1']
[16224, 'ENSMUSG00000107154.1']
[16225, 'ENSMUSG00000054622.4']
[16226, 'ENSMUSG00000097321.5']
[16227, 'ENSMUSG00000107123.1']
[16228, 'ENSMUSG00000106703.1']
[16229, 'ENSMUSG00000091794.3']
[16230, 'ENSMUSG00000106759.1']
[16231, 'ENSMUSG00000033970.15']
[16232, 'ENSMUSG00000107326.1']
[16233, 'ENSMUSG00000107241.1']
[16234, 'ENSMUSG00000095272.1']
[16235, 'ENSMUSG00000092806.2']
[16236, 'ENSMUSG00000094571.1']
[16237, 'ENSMUSG00000106974.1']
[16238, 'ENSMUSG00000107380.1']
[16239, 'ENSMUSG00000106893.1']
[16240, 'ENSMUSG00000107185.1']
[16241, 'ENSMUSG00000107233.1']
[16242, 'ENSMUSG00000107601.1']
[16243, 'ENSMUSG00000106955.1']
[16244, 'ENSMUSG00000106945.1']
[16245, 'ENSMUSG00000106779.1']
[16246, 'ENSMUSG00000107184.1']
[16247, 'ENSMUSG00000107017.1']
[16248, 'ENSMUSG00000106734.3']
[16249, 'ENSMUSG00000107222.1']
[16250, 'ENSMUSG00000107215.1']
[16251, 'ENSMUSG00000047735.14']
[16252, 'ENSMUSG00000044156.14']
[16253, 'ENSMUSG00000001376.17']
[16254, 'ENSMUSG00000107094.1']
[16255, 'ENSMUSG00000023964.15']
[16256, 'ENSMUSG00000076357.2']
[16257, 'ENSMUSG00000070107.1']
[16258, 'ENSMUSG00000108091.1']
[16259, 'ENSMUSG00000029664.10']
[16260, 'ENSMUSG00000029663.10']
[16261, 'ENSMUSG00000032766.9']
[16262, 'ENSMUSG00000107681.1']
[16263, 'ENSMUSG00000032757.6']
[16264, 'ENSMUSG00000108139.1']
[16265, 'ENSMUSG00000107510.1']
[16266, 'ENSMUSG00000098779.2']
[16267, 'ENSMUSG00000107564.1']
[16268, 'ENSMUSG00000108014.1']
[16269, 'ENSMUSG00000087863.1']
[16270, 'ENSMUSG00000107450.1']
[16271, 'ENSMUSG00000102946.2']
[16272, 'ENSMUSG00000029661.16']
[16273, 'ENSMUSG00000107603.1']
[16274, 'ENSMUSG00000107828.1']
[16275, 'ENSMUSG00000097513.1']
[16276, 'ENSMUSG00000015189.12']
[16277, 'ENSMUSG00000107932.1']
[16278, 'ENSMUSG00000004631.15']
[16279, 'ENSMUSG00000092035.8']
[16280, 'ENSMUSG00000107977.1']
[16281, 'ENSMUSG00000093570.3']
[16282, 'ENSMUSG00000097630.2']
[16283, 'ENSMUSG00000083041.2']
[16284, 'ENSMUSG00000032827.15']
[16285, 'ENSMUSG00000097385.1']
[16286, 'ENSMUSG00000097464.1']
[16287, 'ENSMUSG00000097396.1']
[16288, 'ENSMUSG00000002588.13']
[16289, 'ENSMUSG00000107881.1']
[16290, 'ENSMUSG00000029759.9']
[16291, 'ENSMUSG00000032667.17']
[16292, 'ENSMUSG00000107668.1']
[16293, 'ENSMUSG00000042607.15']
[16294, 'ENSMUSG00000019577.6']
[16295, 'ENSMUSG00000029757.16']
[16296, 'ENSMUSG00000085416.1']
[16297, 'ENSMUSG00000015112.15']
[16298, 'ENSMUSG00000093482.8']
[16299, 'ENSMUSG00000097669.1']
[16300, 'ENSMUSG00000097175.1']
[16301, 'ENSMUSG00000097900.1']
[16302, 'ENSMUSG00000093658.1']
[16303, 'ENSMUSG00000093380.1']
[16304, 'ENSMUSG00000042541.10']
[16305, 'ENSMUSG00000093675.7']
[16306, 'ENSMUSG00000093581.1']
[16307, 'ENSMUSG00000093651.1']
[16308, 'ENSMUSG00000090063.6']
[16309, 'ENSMUSG00000098963.1']
[16310, 'ENSMUSG00000098846.1']
[16311, 'ENSMUSG00000107967.1']
[16312, 'ENSMUSG00000029754.13']
[16313, 'ENSMUSG00000094868.1']
[16314, 'ENSMUSG00000098326.1']
[16315, 'ENSMUSG00000029755.10']
[16316, 'ENSMUSG00000065770.1']
[16317, 'ENSMUSG00000097356.1']
[16318, 'ENSMUSG00000042505.6']
[16319, 'ENSMUSG00000098421.1']
[16320, 'ENSMUSG00000099178.1']
[16321, 'ENSMUSG00000098501.7']
[16322, 'ENSMUSG00000107517.1']
[16323, 'ENSMUSG00000107493.1']
[16324, 'ENSMUSG00000061762.12']
[16325, 'ENSMUSG00000099182.1']
[16326, 'ENSMUSG00000029752.12']
[16327, 'ENSMUSG00000107394.1']
[16328, 'ENSMUSG00000107844.1']
[16329, 'ENSMUSG00000042460.5']
[16330, 'ENSMUSG00000107549.1']
[16331, 'ENSMUSG00000107763.1']
[16332, 'ENSMUSG00000084418.1']
[16333, 'ENSMUSG00000096403.2']
[16334, 'ENSMUSG00000068794.7']
[16335, 'ENSMUSG00000042447.13']
[16336, 'ENSMUSG00000012483.4']
[16337, 'ENSMUSG00000089862.8']
[16338, 'ENSMUSG00000107705.1']
[16339, 'ENSMUSG00000089890.1']
[16340, 'ENSMUSG00000089735.1']
[16341, 'ENSMUSG00000090151.1']
[16342, 'ENSMUSG00000088118.1']
[16343, 'ENSMUSG00000087305.8']
[16344, 'ENSMUSG00000077250.1']
[16345, 'ENSMUSG00000029638.17']
[16346, 'ENSMUSG00000107724.1']
[16347, 'ENSMUSG00000062995.12']
[16348, 'ENSMUSG00000046178.3']
[16349, 'ENSMUSG00000107851.1']
[16350, 'ENSMUSG00000107459.1']
[16351, 'ENSMUSG00000107762.1']
[16352, 'ENSMUSG00000108222.1']
[16353, 'ENSMUSG00000108249.1']
[16354, 'ENSMUSG00000094367.1']
[16355, 'ENSMUSG00000098845.1']
[16356, 'ENSMUSG00000108078.1']
[16357, 'ENSMUSG00000107847.1']
[16358, 'ENSMUSG00000107948.2']
[16359, 'ENSMUSG00000029632.7']
[16360, 'ENSMUSG00000029629.17']
[16361, 'ENSMUSG00000057223.6']
[16362, 'ENSMUSG00000108209.1']
[16363, 'ENSMUSG00000032625.14']
[16364, 'ENSMUSG00000083794.1']
[16365, 'ENSMUSG00000107422.1']
[16366, 'ENSMUSG00000065030.1']
[16367, 'ENSMUSG00000083620.1']
[16368, 'ENSMUSG00000108050.1']
[16369, 'ENSMUSG00000098052.1']
[16370, 'ENSMUSG00000029571.14']
[16371, 'ENSMUSG00000077643.1']
[16372, 'ENSMUSG00000079679.3']
[16373, 'ENSMUSG00000118525.1']
[16374, 'ENSMUSG00000101894.1']
[16375, 'ENSMUSG00000107500.1']
[16376, 'ENSMUSG00000095489.1']
[16377, 'ENSMUSG00000029569.9']
[16378, 'ENSMUSG00000042742.7']
[16379, 'ENSMUSG00000048216.13']
[16380, 'ENSMUSG00000052419.7']
[16381, 'ENSMUSG00000097616.7']
[16382, 'ENSMUSG00000107562.1']
[16383, 'ENSMUSG00000107942.1']
[16384, 'ENSMUSG00000108205.1']
[16385, 'ENSMUSG00000088975.1']
[16386, 'ENSMUSG00000107403.1']
[16387, 'ENSMUSG00000077334.1']
[16388, 'ENSMUSG00000107657.1']
[16389, 'ENSMUSG00000042717.5']
[16390, 'ENSMUSG00000029563.16']
[16391, 'ENSMUSG00000093317.1']
[16392, 'ENSMUSG00000107703.1']
[16393, 'ENSMUSG00000041390.18']
[16394, 'ENSMUSG00000108046.1']
[16395, 'ENSMUSG00000108048.1']
[16396, 'ENSMUSG00000108201.1']
[16397, 'ENSMUSG00000107885.1']
[16398, 'ENSMUSG00000108089.1']
[16399, 'ENSMUSG00000108295.2']
[16400, 'ENSMUSG00000108025.1']
[16401, 'ENSMUSG00000107022.1']
[16402, 'ENSMUSG00000029553.10']
[16403, 'ENSMUSG00000081744.1']
[16404, 'ENSMUSG00000084772.1']
[16405, 'ENSMUSG00000054556.6']
[16406, 'ENSMUSG00000029552.19']
[16407, 'ENSMUSG00000085171.7']
[16408, 'ENSMUSG00000085264.1']
[16409, 'ENSMUSG00000000058.6']
[16410, 'ENSMUSG00000007655.16']
[16411, 'ENSMUSG00000100101.1']
[16412, 'ENSMUSG00000093902.1']
[16413, 'ENSMUSG00000009376.15']
[16414, 'ENSMUSG00000015733.13']
[16415, 'ENSMUSG00000029534.17']
[16416, 'ENSMUSG00000098767.1']
[16417, 'ENSMUSG00000098567.1']
[16418, 'ENSMUSG00000098874.1']
[16419, 'ENSMUSG00000098525.1']
[16420, 'ENSMUSG00000099244.1']
[16421, 'ENSMUSG00000098988.1']
[16422, 'ENSMUSG00000086409.3']
[16423, 'ENSMUSG00000081077.1']
[16424, 'ENSMUSG00000106822.1']
[16425, 'ENSMUSG00000106801.1']
[16426, 'ENSMUSG00000097700.1']
[16427, 'ENSMUSG00000098570.1']
[16428, 'ENSMUSG00000098791.1']
[16429, 'ENSMUSG00000106858.1']
[16430, 'ENSMUSG00000010797.6']
[16431, 'ENSMUSG00000010796.11']
[16432, 'ENSMUSG00000107177.1']
[16433, 'ENSMUSG00000084203.1']
[16434, 'ENSMUSG00000082289.1']
[16435, 'ENSMUSG00000041301.15']
[16436, 'ENSMUSG00000087389.1']
[16437, 'ENSMUSG00000080767.1']
[16438, 'ENSMUSG00000000416.16']
[16439, 'ENSMUSG00000084947.1']
[16440, 'ENSMUSG00000106944.1']
[16441, 'ENSMUSG00000093271.1']
[16442, 'ENSMUSG00000095722.1']
[16443, 'ENSMUSG00000107299.1']
[16444, 'ENSMUSG00000071568.5']
[16445, 'ENSMUSG00000106874.1']
[16446, 'ENSMUSG00000044155.11']
[16447, 'ENSMUSG00000029517.13']
[16448, 'ENSMUSG00000106819.1']
[16449, 'ENSMUSG00000084650.1']
[16450, 'ENSMUSG00000107349.1']
[16451, 'ENSMUSG00000107217.1']
[16452, 'ENSMUSG00000106885.1']
[16453, 'ENSMUSG00000088880.1']
[16454, 'ENSMUSG00000099149.1']
[16455, 'ENSMUSG00000065702.1']
[16456, 'ENSMUSG00000107100.1']
[16457, 'ENSMUSG00000106814.1']
[16458, 'ENSMUSG00000107067.1']
[16459, 'ENSMUSG00000106763.1']
[16460, 'ENSMUSG00000087831.1']
[16461, 'ENSMUSG00000088458.1']
[16462, 'ENSMUSG00000060882.5']
[16463, 'ENSMUSG00000106826.1']
[16464, 'ENSMUSG00000107097.1']
[16465, 'ENSMUSG00000106855.1']
[16466, 'ENSMUSG00000029669.14']
[16467, 'ENSMUSG00000106709.1']
[16468, 'ENSMUSG00000106871.1']
[16469, 'ENSMUSG00000029670.12']
[16470, 'ENSMUSG00000062980.15']
[16471, 'ENSMUSG00000106736.1']
[16472, 'ENSMUSG00000029671.15']
[16473, 'ENSMUSG00000029672.16']
[16474, 'ENSMUSG00000107282.1']
[16475, 'ENSMUSG00000098187.1']
[16476, 'ENSMUSG00000106803.1']
[16477, 'ENSMUSG00000107303.1']
[16478, 'ENSMUSG00000096079.1']
[16479, 'ENSMUSG00000096721.1']
[16480, 'ENSMUSG00000107059.1']
[16481, 'ENSMUSG00000068748.7']
[16482, 'ENSMUSG00000029695.13']
[16483, 'ENSMUSG00000117306.1']
[16484, 'ENSMUSG00000106989.1']
[16485, 'ENSMUSG00000117101.1']
[16486, 'ENSMUSG00000107032.2']
[16487, 'ENSMUSG00000029697.6']
[16488, 'ENSMUSG00000106775.1']
[16489, 'ENSMUSG00000017978.18']
[16490, 'ENSMUSG00000098877.1']
[16491, 'ENSMUSG00000088885.1']
[16492, 'ENSMUSG00000051956.4']
[16493, 'ENSMUSG00000078179.1']
[16494, 'ENSMUSG00000043865.3']
[16495, 'ENSMUSG00000029700.11']
[16496, 'ENSMUSG00000093580.1']
[16497, 'ENSMUSG00000096522.1']
[16498, 'ENSMUSG00000046192.4']
[16499, 'ENSMUSG00000023089.12']
[16500, 'ENSMUSG00000029685.15']
[16501, 'ENSMUSG00000107189.1']
[16502, 'ENSMUSG00000029683.7']
[16503, 'ENSMUSG00000029684.14']
[16504, 'ENSMUSG00000106946.1']
[16505, 'ENSMUSG00000029679.7']
[16506, 'ENSMUSG00000029680.2']
[16507, 'ENSMUSG00000029682.5']
[16508, 'ENSMUSG00000107223.1']
[16509, 'ENSMUSG00000029678.8']
[16510, 'ENSMUSG00000077196.1']
[16511, 'ENSMUSG00000048022.11']
[16512, 'ENSMUSG00000107212.1']
[16513, 'ENSMUSG00000087867.1']
[16514, 'ENSMUSG00000089442.1']
[16515, 'ENSMUSG00000039904.9']
[16516, 'ENSMUSG00000029676.15']
[16517, 'ENSMUSG00000106799.1']
[16518, 'ENSMUSG00000107127.1']
[16519, 'ENSMUSG00000088387.1']
[16520, 'ENSMUSG00000106742.1']
[16521, 'ENSMUSG00000024211.15']
[16522, 'ENSMUSG00000107377.1']
[16523, 'ENSMUSG00000088391.1']
[16524, 'ENSMUSG00000076067.1']
[16525, 'ENSMUSG00000106990.1']
[16526, 'ENSMUSG00000043340.3']
[16527, 'ENSMUSG00000107320.1']
[16528, 'ENSMUSG00000106959.1']
[16529, 'ENSMUSG00000039841.14']
[16530, 'ENSMUSG00000083107.1']
[16531, 'ENSMUSG00000029708.9']
[16532, 'ENSMUSG00000020440.13']
[16533, 'ENSMUSG00000029707.6']
[16534, 'ENSMUSG00000029706.15']
[16535, 'ENSMUSG00000107130.1']
[16536, 'ENSMUSG00000001424.14']
[16537, 'ENSMUSG00000104325.1']
[16538, 'ENSMUSG00000103132.1']
[16539, 'ENSMUSG00000049939.6']
[16540, 'ENSMUSG00000103899.1']
[16541, 'ENSMUSG00000092090.2']
[16542, 'ENSMUSG00000065469.1']
[16543, 'ENSMUSG00000059201.12']
[16544, 'ENSMUSG00000064436.1']
[16545, 'ENSMUSG00000029701.15']
[16546, 'ENSMUSG00000095596.1']
[16547, 'ENSMUSG00000079654.3']
[16548, 'ENSMUSG00000003500.13']
[16549, 'ENSMUSG00000089289.1']
[16550, 'ENSMUSG00000043421.8']
[16551, 'ENSMUSG00000079652.8']
[16552, 'ENSMUSG00000039742.15']
[16553, 'ENSMUSG00000090692.1']
[16554, 'ENSMUSG00000029767.16']
[16555, 'ENSMUSG00000058831.13']
[16556, 'ENSMUSG00000029769.16']
[16557, 'ENSMUSG00000092956.1']
[16558, 'ENSMUSG00000104796.1']
[16559, 'ENSMUSG00000068699.12']
[16560, 'ENSMUSG00000004285.12']
[16561, 'ENSMUSG00000090685.1']
[16562, 'ENSMUSG00000059022.15']
[16563, 'ENSMUSG00000088643.1']
[16564, 'ENSMUSG00000097137.1']
[16565, 'ENSMUSG00000029771.12']
[16566, 'ENSMUSG00000012535.14']
[16567, 'ENSMUSG00000106904.1']
[16568, 'ENSMUSG00000001763.14']
[16569, 'ENSMUSG00000001761.7']
[16570, 'ENSMUSG00000081564.1']
[16571, 'ENSMUSG00000029772.17']
[16572, 'ENSMUSG00000107012.1']
[16573, 'ENSMUSG00000039629.14']
[16574, 'ENSMUSG00000082036.1']
[16575, 'ENSMUSG00000065078.1']
[16576, 'ENSMUSG00000083961.1']
[16577, 'ENSMUSG00000045709.11']
[16578, 'ENSMUSG00000095989.1']
[16579, 'ENSMUSG00000058440.14']
[16580, 'ENSMUSG00000065343.1']
[16581, 'ENSMUSG00000076361.1']
[16582, 'ENSMUSG00000065586.1']
[16583, 'ENSMUSG00000065619.2']
[16584, 'ENSMUSG00000103108.2']
[16585, 'ENSMUSG00000039159.16']
[16586, 'ENSMUSG00000084861.1']
[16587, 'ENSMUSG00000087846.1']
[16588, 'ENSMUSG00000039130.18']
[16589, 'ENSMUSG00000065662.1']
[16590, 'ENSMUSG00000029775.14']
[16591, 'ENSMUSG00000085470.1']
[16592, 'ENSMUSG00000029782.20']
[16593, 'ENSMUSG00000029784.13']
[16594, 'ENSMUSG00000071553.10']
[16595, 'ENSMUSG00000039070.5']
[16596, 'ENSMUSG00000086854.1']
[16597, 'ENSMUSG00000029788.13']
[16598, 'ENSMUSG00000054446.8']
[16599, 'ENSMUSG00000029790.16']
[16600, 'ENSMUSG00000086542.1']
[16601, 'ENSMUSG00000083221.1']
[16602, 'ENSMUSG00000051855.15']
[16603, 'ENSMUSG00000098260.1']
[16604, 'ENSMUSG00000107825.1']
[16605, 'ENSMUSG00000099073.1']
[16606, 'ENSMUSG00000065501.1']
[16607, 'ENSMUSG00000025607.15']
[16608, 'ENSMUSG00000085321.1']
[16609, 'ENSMUSG00000039032.2']
[16610, 'ENSMUSG00000073209.4']
[16611, 'ENSMUSG00000065610.1']
[16612, 'ENSMUSG00000065604.2']
[16613, 'ENSMUSG00000097998.1']
[16614, 'ENSMUSG00000044471.12']
[16615, 'ENSMUSG00000087312.1']
[16616, 'ENSMUSG00000104030.1']
[16617, 'ENSMUSG00000086922.2']
[16618, 'ENSMUSG00000103220.1']
[16619, 'ENSMUSG00000087380.7']
[16620, 'ENSMUSG00000106867.1']
[16621, 'ENSMUSG00000086931.1']
[16622, 'ENSMUSG00000086212.7']
[16623, 'ENSMUSG00000086855.1']
[16624, 'ENSMUSG00000025609.15']
[16625, 'ENSMUSG00000025608.9']
[16626, 'ENSMUSG00000086732.1']
[16627, 'ENSMUSG00000086804.8']
[16628, 'ENSMUSG00000084973.2']
[16629, 'ENSMUSG00000107010.1']
[16630, 'ENSMUSG00000087379.1']
[16631, 'ENSMUSG00000029766.7']
[16632, 'ENSMUSG00000085616.1']
[16633, 'ENSMUSG00000029765.12']
[16634, 'ENSMUSG00000086720.1']
[16635, 'ENSMUSG00000086675.1']
[16636, 'ENSMUSG00000086763.1']
[16637, 'ENSMUSG00000084386.1']
[16638, 'ENSMUSG00000106873.1']
